Id,AccountId,FirstName,LastName,Email,Phone,MobilePhone,Title,Department,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,LeadSource,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00300011702,00100010632,Natalie,Smith,natalie.smith@williams.org,001-731-906-1735,277-372-1664,Senior Buyer,Finance,09169 Lori Dam Suite 379,Singhton,MS,01668,USA,Web,0050015,2023-07-25 17:21:13,2024-07-23 17:21:13,False
00300011703,00100010633,Lindsay,Stanton,lindsay.stanton@nguyen.com,595-934-5479x72808,(559)956-1689,Manager Procurement,Marketing,371 Alexandra Corner,Christopherside,SD,48916,USA,Web,0050012,2023-10-06 17:21:13,2024-04-12 17:21:13,False
00300011704,00100010633,Elizabeth,Smith,elizabeth.smith@nguyen.com,881-302-7036x4657,001-905-927-2375x4354,Manager Procurement,HR,371 Alexandra Corner,Christopherside,SD,48916,USA,Trade Show,0050012,2023-09-21 17:21:13,2024-06-27 17:21:13,False
00300011705,00100010633,Angela,Sutton,angela.sutton@nguyen.com,552-760-7486,383.697.8479x16659,VP Operations,Procurement,371 Alexandra Corner,Christopherside,SD,48916,USA,Purchased List,0050012,2023-09-25 17:21:13,2024-01-04 17:21:13,False
00300011706,00100010634,Kevin,Gomez,kevin.gomez@nielsen.biz,623.412.4891,442.958.9159x6545,VP Operations,Procurement,994 Perkins Squares Suite 667,Lake Brian,AR,72660,USA,Partner Referral,0050008,2023-03-27 17:21:13,2023-08-25 17:21:13,False
00300011707,00100010634,Sherry,Ellis,sherry.ellis@nielsen.biz,(604)416-8939,818-950-4890x060,VP Operations,IT,994 Perkins Squares Suite 667,Lake Brian,AR,72660,USA,Trade Show,0050008,2023-05-31 17:21:13,2023-08-30 17:21:13,False
00300011708,00100010634,Alexander,Fox,alexander.fox@nielsen.biz,462.940.8283x3009,938.252.8925,VP Operations,Finance,994 Perkins Squares Suite 667,Lake Brian,AR,72660,USA,Trade Show,0050008,2023-07-30 17:21:13,2023-09-07 17:21:13,False
00300011709,00100010635,Margaret,Reeves,margaret.reeves@barnes.com,(372)918-2571x5773,636-539-7869x03618,VP Sales,Executive,4527 Kristine Knolls,South Larry,IN,45647,USA,Purchased List,0050016,2024-01-30 17:21:13,2024-04-28 17:21:13,False
00300011710,00100010635,Christina,Ortiz,christina.ortiz@barnes.com,(729)983-3691,878-630-0305,VP Operations,Operations,4527 Kristine Knolls,South Larry,IN,45647,USA,Partner Referral,0050016,2024-04-23 17:21:13,2024-06-24 17:21:13,False
00300011711,00100010635,John,Morris,john.morris@barnes.com,+1-568-597-4828x758,001-518-839-0215x73208,Director Finance,Procurement,4527 Kristine Knolls,South Larry,IN,45647,USA,Partner Referral,0050016,2024-03-19 17:21:13,2024-04-09 17:21:13,False
00300011712,00100010635,Samantha,Dickerson,samantha.dickerson@barnes.com,(422)287-9473x1109,981-261-1336x2885,VP Operations,Finance,4527 Kristine Knolls,South Larry,IN,45647,USA,Phone Inquiry,0050016,2024-04-01 17:21:13,2024-08-22 17:21:13,False
00300011713,00100010635,Dakota,Stephens,dakota.stephens@barnes.com,+1-867-819-6526x302,+1-480-232-7399x666,Manager Procurement,Finance,4527 Kristine Knolls,South Larry,IN,45647,USA,Partner Referral,0050016,2024-05-04 17:21:13,2024-09-17 17:21:13,False
00300011714,00100010636,Barbara,Harris,barbara.harris@johnson.net,212-483-9175x6735,(604)273-0192,Senior Buyer,Sales,00792 Brian Meadow Suite 001,New John,FL,60568,USA,Purchased List,0050003,2021-08-17 17:21:13,2021-11-08 17:21:13,False
00300011715,00100010636,Melinda,Ramirez,melinda.ramirez@johnson.net,382.241.8335x67207,247-734-2722,CFO,Executive,00792 Brian Meadow Suite 001,New John,FL,60568,USA,Web,0050003,2021-12-11 17:21:13,2022-04-21 17:21:13,False
00300011716,00100010637,Amanda,Smith,amanda.smith@jackson.com,8154174898,(506)686-7364,CEO,Marketing,44604 Patricia Mill Suite 346,North Christymouth,IA,01398,USA,Partner Referral,0050006,2023-09-14 17:21:13,2024-03-02 17:21:13,False
00300011717,00100010637,Caleb,Watson,caleb.watson@jackson.com,359.882.0290,001-665-515-1747x723,Director Finance,Finance,44604 Patricia Mill Suite 346,North Christymouth,IA,01398,USA,Purchased List,0050006,2024-01-10 17:21:13,2025-01-08 17:21:13,False
00300011718,00100010637,Valerie,Jordan,valerie.jordan@jackson.com,+1-264-679-8465x0335,(580)215-2765x0960,VP Marketing,Procurement,44604 Patricia Mill Suite 346,North Christymouth,IA,01398,USA,Web,0050006,2023-10-22 17:21:13,2023-11-12 17:21:13,False
00300011719,00100010637,Shawn,Davenport,shawn.davenport@jackson.com,001-385-669-3963x229,001-557-863-4339x9712,Director IT,Marketing,44604 Patricia Mill Suite 346,North Christymouth,IA,01398,USA,Event,0050006,2023-10-22 17:21:13,2024-04-05 17:21:13,False
00300011720,00100010637,Jeffrey,Johnson,jeffrey.johnson@jackson.com,993-277-0619,+1-718-771-6699x3410,VP Marketing,Executive,44604 Patricia Mill Suite 346,North Christymouth,IA,01398,USA,Event,0050006,2024-02-12 17:21:13,2024-03-10 17:21:13,False
00300011721,00100010638,Patrick,Duran,patrick.duran@gutierrez.net,(642)474-2078,+1-371-671-3756x4867,CEO,Operations,86665 Cisneros Walks Apt. 419,Hensonchester,PR,72037,USA,Phone Inquiry,0050004,2024-06-12 17:21:13,2025-04-24 17:21:13,False
00300011722,00100010638,Maria,Gutierrez,maria.gutierrez@gutierrez.net,+1-993-261-7590,8252188281,Director IT,Finance,86665 Cisneros Walks Apt. 419,Hensonchester,PR,72037,USA,Phone Inquiry,0050004,2024-06-21 17:21:13,2024-11-23 17:21:13,False
00300011723,00100010638,Gary,Nguyen,gary.nguyen@gutierrez.net,234.341.1022,592.916.0922,CEO,HR,86665 Cisneros Walks Apt. 419,Hensonchester,PR,72037,USA,Web,0050004,2024-05-08 17:21:13,2025-02-26 17:21:13,False
00300011724,00100010638,Aaron,Cantu,aaron.cantu@gutierrez.net,001-497-526-3329x3300,(885)421-2400,VP Sales,Marketing,86665 Cisneros Walks Apt. 419,Hensonchester,PR,72037,USA,Phone Inquiry,0050004,2024-05-23 17:21:13,2024-11-23 17:21:13,False
00300011725,00100010638,David,Davis,david.davis@gutierrez.net,886-200-6498x8247,+1-229-402-7699x9045,Senior Buyer,Marketing,86665 Cisneros Walks Apt. 419,Hensonchester,PR,72037,USA,Event,0050004,2024-01-22 17:21:13,2025-01-19 17:21:13,False
00300011726,00100010639,Allen,Fields,allen.fields@page.net,(469)727-8297,698.237.4537,Manager Procurement,Finance,23543 Brown Stream Suite 682,East Christopherchester,MP,33633,USA,Event,0050004,2022-02-15 17:21:13,2022-11-12 17:21:13,False
00300011727,00100010639,Charles,Lopez,charles.lopez@page.net,+1-449-208-5643,(859)731-2483x82790,VP Operations,Sales,23543 Brown Stream Suite 682,East Christopherchester,MP,33633,USA,Purchased List,0050004,2022-01-21 17:21:13,2022-04-26 17:21:13,False
00300011728,00100010639,Teresa,Randall,teresa.randall@page.net,857-334-8541x3236,(625)723-0819x73349,Director IT,Operations,23543 Brown Stream Suite 682,East Christopherchester,MP,33633,USA,Event,0050004,2022-04-08 17:21:13,2022-05-13 17:21:13,False
00300011729,00100010640,Duane,Smith,duane.smith@white.com,(224)920-5267x388,001-461-431-8763x95400,Manager Procurement,Operations,63435 Mason Way,Lake Calvin,NC,36837,USA,Web,0050006,2022-12-17 17:21:13,2023-03-09 17:21:13,False
00300011730,00100010640,Alan,Moore,alan.moore@white.com,001-767-988-6951x270,2272303820,Senior Buyer,Sales,63435 Mason Way,Lake Calvin,NC,36837,USA,Web,0050006,2022-11-24 17:21:13,2023-08-30 17:21:13,False
00300011731,00100010641,Ellen,Robinson,ellen.robinson@harris.org,4113080092,001-403-888-7815x14178,Director Finance,Operations,230 Jeanette Center,Cherylhaven,NE,01050,USA,Phone Inquiry,0050005,2024-11-17 17:21:13,2025-06-12 17:21:13,False
00300011732,00100010641,Michael,Cherry,michael.cherry@harris.org,562-942-9555,2977915422,Director Finance,Operations,230 Jeanette Center,Cherylhaven,NE,01050,USA,Phone Inquiry,0050005,2024-07-26 17:21:13,2025-01-21 17:21:13,False
00300011733,00100010641,Ana,Gonzalez,ana.gonzalez@harris.org,(683)671-5875,+1-463-624-2466x047,VP Sales,Executive,230 Jeanette Center,Cherylhaven,NE,01050,USA,Purchased List,0050005,2024-08-28 17:21:13,2024-12-16 17:21:13,False
00300011734,00100010642,William,Moore,william.moore@martinez.com,3908014310,+1-309-570-6704x3024,Director Finance,Executive,03471 Daniel Spurs Suite 197,Williamsville,FM,83121,USA,Purchased List,0050010,2026-01-12 17:21:13,2026-07-01 17:21:13,False
00300011735,00100010642,Sara,Johnson,sara.johnson@martinez.com,001-305-342-3357x415,001-234-728-8151x47399,Manager Procurement,IT,03471 Daniel Spurs Suite 197,Williamsville,FM,83121,USA,Trade Show,0050010,2025-10-19 17:21:13,2026-04-22 17:21:13,False
00300011736,00100010643,Jeffrey,Carpenter,jeffrey.carpenter@larson.biz,+1-399-315-5728x7684,(328)926-1362x43419,Senior Buyer,HR,2887 Thomas Tunnel,Georgeton,VT,30214,USA,Event,0050002,2021-11-04 17:21:13,2022-02-24 17:21:13,False
00300011737,00100010643,Yvonne,Lambert,yvonne.lambert@larson.biz,695.293.2954,854-863-2182x70062,VP Operations,Sales,2887 Thomas Tunnel,Georgeton,VT,30214,USA,Event,0050002,2022-01-26 17:21:13,2022-10-25 17:21:13,False
00300011738,00100010643,Cody,Williams,cody.williams@larson.biz,001-444-876-0779x89896,243.633.9898x5258,Director Finance,IT,2887 Thomas Tunnel,Georgeton,VT,30214,USA,Partner Referral,0050002,2021-12-20 17:21:13,2022-10-04 17:21:13,False
00300011739,00100010644,Ashley,Ross,ashley.ross@martin.biz,(752)555-8031,+1-753-913-1352x148,CEO,Operations,5307 Castro Coves,East Laurenside,AL,88808,USA,Event,0050016,2022-04-25 17:21:13,2022-04-30 17:21:13,False
00300011740,00100010644,Tiffany,Jones,tiffany.jones@martin.biz,631-792-6219x731,626.854.2586x601,Senior Buyer,Executive,5307 Castro Coves,East Laurenside,AL,88808,USA,Purchased List,0050016,2021-12-09 17:21:13,2022-11-17 17:21:13,False
00300011741,00100010644,Rachael,Garcia,rachael.garcia@martin.biz,(708)210-7452x54861,955.311.0803x06154,VP Sales,Operations,5307 Castro Coves,East Laurenside,AL,88808,USA,Purchased List,0050016,2022-02-06 17:21:13,2022-09-23 17:21:13,False
00300011742,00100010644,Bruce,Flores,bruce.flores@martin.biz,+1-670-437-1311,001-471-900-3666x063,VP Marketing,Sales,5307 Castro Coves,East Laurenside,AL,88808,USA,Web,0050016,2022-01-10 17:21:13,2022-12-05 17:21:13,False
00300011743,00100010645,Christine,Grant,christine.grant@gonzalez.net,001-759-445-6069x55991,001-642-675-0901x61536,CTO,IT,574 Estrada Brooks Suite 751,Harveyville,IA,76269,USA,Partner Referral,0050004,2024-01-30 17:21:13,2024-12-14 17:21:13,False
00300011744,00100010645,Kim,Gallagher,kim.gallagher@gonzalez.net,(423)500-3004x5208,509-868-8883x11496,CFO,Marketing,574 Estrada Brooks Suite 751,Harveyville,IA,76269,USA,Purchased List,0050004,2023-10-27 17:21:13,2023-11-17 17:21:13,False
00300011745,00100010645,Tyler,Weaver,tyler.weaver@gonzalez.net,341-921-9170x622,+1-294-526-0320,Senior Buyer,IT,574 Estrada Brooks Suite 751,Harveyville,IA,76269,USA,Purchased List,0050004,2024-02-16 17:21:13,2024-07-30 17:21:13,False
00300011746,00100010646,Elaine,Smith,elaine.smith@diaz.biz,+1-315-342-5942x839,(610)659-7012,CTO,HR,198 Becky Heights,Wesleybury,AK,01840,USA,Phone Inquiry,0050001,2021-08-21 17:21:13,2021-10-19 17:21:13,False
00300011747,00100010647,Patty,Park,patty.park@young.org,460.325.6732,512.632.0955x409,Manager Procurement,IT,48110 Smith Crest Suite 764,South William,AS,77205,USA,Trade Show,0050012,2025-03-25 17:21:13,2025-08-04 17:21:13,False
00300011748,00100010647,Jermaine,Bennett,jermaine.bennett@young.org,586.291.4803x06656,001-509-603-8755x6761,CTO,HR,48110 Smith Crest Suite 764,South William,AS,77205,USA,Event,0050012,2025-05-04 17:21:13,2025-09-26 17:21:13,False
00300011749,00100010648,Ian,Anderson,ian.anderson@cruz-baker.info,444.930.4714,(605)313-9541,VP Marketing,Sales,60972 Jessica Brook Apt. 446,Kelseychester,WI,61131,USA,Purchased List,0050009,2025-08-16 17:21:13,2026-05-08 17:21:13,False
00300011750,00100010648,Katherine,Barajas,katherine.barajas@cruz-baker.info,+1-511-428-4256x1962,+1-268-762-5137x7276,Director IT,Marketing,60972 Jessica Brook Apt. 446,Kelseychester,WI,61131,USA,Web,0050009,2025-11-13 17:21:13,2026-08-04 17:21:13,False
00300011751,00100010649,Michael,Burke,michael.burke@lopez-black.com,948.631.0344x69430,+1-282-309-7681x278,VP Marketing,HR,17543 Kimberly Mills,Loriport,NY,43009,USA,Purchased List,0050018,2023-05-10 17:21:13,2023-12-25 17:21:13,False
00300011752,00100010649,Dawn,Thomas,dawn.thomas@lopez-black.com,+1-295-719-0629x442,(903)706-5712,VP Sales,Finance,17543 Kimberly Mills,Loriport,NY,43009,USA,Phone Inquiry,0050018,2023-05-04 17:21:13,2023-05-27 17:21:13,False
00300011753,00100010649,Jennifer,Robinson,jennifer.robinson@lopez-black.com,+1-648-408-0136x04947,242-654-8271,CTO,Executive,17543 Kimberly Mills,Loriport,NY,43009,USA,Web,0050018,2023-03-16 17:21:13,2024-02-13 17:21:13,False
00300011754,00100010649,Luis,Floyd,luis.floyd@lopez-black.com,001-922-296-2584,221.676.9995x9053,Director Finance,HR,17543 Kimberly Mills,Loriport,NY,43009,USA,Web,0050018,2023-02-18 17:21:13,2023-08-02 17:21:13,False
00300011755,00100010650,Joseph,Walker,joseph.walker@sellers.com,297-940-6395,9095740733,Manager Procurement,HR,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,USA,Partner Referral,0050009,2024-04-24 17:21:13,2024-06-06 17:21:13,False
00300011756,00100010650,Mark,Wilson,mark.wilson@sellers.com,5907933186,001-514-369-3666,CEO,Finance,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,USA,Partner Referral,0050009,2024-01-08 17:21:13,2024-04-03 17:21:13,False
00300011757,00100010650,Erica,Andrews,erica.andrews@sellers.com,7913807321,919-773-4860x717,CFO,Procurement,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,USA,Purchased List,0050009,2024-04-30 17:21:13,2025-01-29 17:21:13,False
00300011758,00100010650,Kelly,Schroeder,kelly.schroeder@sellers.com,9759686804,001-990-301-3885x978,VP Operations,IT,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,USA,Phone Inquiry,0050009,2023-12-16 17:21:13,2024-11-01 17:21:13,False
00300011759,00100010650,Beth,Chase,beth.chase@sellers.com,639-821-1705,(896)614-7979x3892,Director Finance,Procurement,07632 Dougherty Wall Apt. 538,Alvarezberg,MI,79634,USA,Web,0050009,2023-12-31 17:21:13,2024-04-17 17:21:13,False
00300011760,00100010651,Alicia,Perez,alicia.perez@willis.com,652.795.4005,804.721.4316,VP Sales,Marketing,40508 Thomas Ports Suite 159,Pattersonview,WI,01658,USA,Trade Show,0050002,2021-05-19 17:21:13,2022-04-07 17:21:13,False
00300011761,00100010651,Danny,Small,danny.small@willis.com,001-394-803-6402,678.933.2621x00385,CEO,Sales,40508 Thomas Ports Suite 159,Pattersonview,WI,01658,USA,Purchased List,0050002,2021-01-22 17:21:13,2022-01-08 17:21:13,False
00300011762,00100010651,David,Wilson,david.wilson@willis.com,351-952-1983x62308,(260)676-1242,Director Finance,Sales,40508 Thomas Ports Suite 159,Pattersonview,WI,01658,USA,Purchased List,0050002,2021-03-17 17:21:13,2021-05-10 17:21:13,False
00300011763,00100010652,Jonathan,Cook,jonathan.cook@adams-tran.org,+1-620-672-7999,+1-801-989-8926x6293,Senior Buyer,Procurement,273 Brian Fall Apt. 271,Port Charlesmouth,MP,49127,USA,Purchased List,0050010,2025-05-25 17:21:13,2026-02-25 17:21:13,False
00300011764,00100010652,Johnathan,Hunter,johnathan.hunter@adams-tran.org,(556)700-2295x70349,001-953-541-7607x9876,VP Operations,IT,273 Brian Fall Apt. 271,Port Charlesmouth,MP,49127,USA,Event,0050010,2025-09-29 17:21:13,2026-05-10 17:21:13,False
00300011765,00100010652,Pamela,Acosta,pamela.acosta@adams-tran.org,001-991-995-2098x46347,315-446-3344x190,CTO,Sales,273 Brian Fall Apt. 271,Port Charlesmouth,MP,49127,USA,Phone Inquiry,0050010,2025-09-15 17:21:13,2025-10-22 17:21:13,False
00300011766,00100010653,Angela,Esparza,angela.esparza@bradshaw-griffin.com,001-614-239-4207,755-497-2056,Manager Procurement,Operations,039 Jacob Falls Suite 980,West Jackfurt,KY,65441,USA,Event,0050012,2023-09-25 17:21:13,2023-12-13 17:21:13,False
00300011767,00100010653,George,Keith,george.keith@bradshaw-griffin.com,+1-226-580-7500x967,588.480.6973,VP Sales,IT,039 Jacob Falls Suite 980,West Jackfurt,KY,65441,USA,Partner Referral,0050012,2023-04-09 17:21:13,2023-12-01 17:21:13,False
00300011768,00100010654,Vicki,Webb,vicki.webb@sanders.com,+1-599-817-2352x88151,+1-992-287-1002x397,VP Sales,Marketing,332 Conley Falls Suite 469,Port Daniel,AS,58247,USA,Purchased List,0050016,2021-12-29 17:21:13,2022-01-18 17:21:13,False
00300011769,00100010654,Joseph,Jones,joseph.jones@sanders.com,955-316-3888x3289,3572549811,VP Sales,IT,332 Conley Falls Suite 469,Port Daniel,AS,58247,USA,Trade Show,0050016,2021-10-28 17:21:13,2021-12-05 17:21:13,False
00300011770,00100010654,Christina,Davis,christina.davis@sanders.com,(608)598-9112x81471,+1-540-711-5403,Manager Procurement,Operations,332 Conley Falls Suite 469,Port Daniel,AS,58247,USA,Partner Referral,0050016,2021-10-19 17:21:13,2022-01-19 17:21:13,False
00300011771,00100010654,Cheyenne,Coleman,cheyenne.coleman@sanders.com,001-800-470-5530,001-977-918-6986x8301,CFO,Operations,332 Conley Falls Suite 469,Port Daniel,AS,58247,USA,Event,0050016,2021-12-09 17:21:13,2022-09-21 17:21:13,False
00300011772,00100010655,Robert,Sullivan,robert.sullivan@tran.com,+1-849-427-4537x956,(506)292-8041x7958,Director IT,Finance,93932 Haynes Trace Suite 281,New David,MS,29626,USA,Partner Referral,0050018,2023-07-26 17:21:13,2024-05-16 17:21:13,False
00300011773,00100010655,Joel,Peterson,joel.peterson@tran.com,7377660028,9385471068,VP Sales,Procurement,93932 Haynes Trace Suite 281,New David,MS,29626,USA,Trade Show,0050018,2023-09-04 17:21:13,2024-01-15 17:21:13,False
00300011774,00100010655,Kimberly,Everett,kimberly.everett@tran.com,667.723.1010,001-975-513-0120,Senior Buyer,Operations,93932 Haynes Trace Suite 281,New David,MS,29626,USA,Partner Referral,0050018,2023-10-20 17:21:13,2024-05-06 17:21:13,False
00300011775,00100010656,Andrew,Stephens,andrew.stephens@johnson.com,(934)981-1050x2725,001-726-719-5843x61273,CFO,HR,70886 Cabrera Manor Suite 560,North Amy,TN,94200,USA,Event,0050014,2025-04-06 17:21:13,2026-02-23 17:21:13,False
00300011776,00100010656,Lauren,Sandoval,lauren.sandoval@johnson.com,534-882-2808x5762,(439)616-1350,Director IT,IT,70886 Cabrera Manor Suite 560,North Amy,TN,94200,USA,Web,0050014,2025-03-25 17:21:13,2025-11-02 17:21:13,False
00300011777,00100010656,Amanda,Bates,amanda.bates@johnson.com,952-456-8708x80635,001-589-982-0541,Director Finance,Operations,70886 Cabrera Manor Suite 560,North Amy,TN,94200,USA,Web,0050014,2025-03-02 17:21:13,2025-03-11 17:21:13,False
00300011778,00100010656,Sarah,Doyle,sarah.doyle@johnson.com,(682)591-2716,669-358-0068,Manager Procurement,Operations,70886 Cabrera Manor Suite 560,North Amy,TN,94200,USA,Phone Inquiry,0050014,2025-03-21 17:21:13,2026-03-01 17:21:13,False
00300011779,00100010657,Kathleen,Jones,kathleen.jones@lee.com,(502)901-2212x58472,284-389-3698x0225,CTO,Marketing,32023 Jones Drives,Rebeccamouth,MI,08283,USA,Web,0050007,2023-04-07 17:21:13,2024-01-06 17:21:13,False
00300011780,00100010657,Jay,Guerrero,jay.guerrero@lee.com,001-278-713-7421x4157,(410)846-0598,Senior Buyer,Operations,32023 Jones Drives,Rebeccamouth,MI,08283,USA,Phone Inquiry,0050007,2023-03-09 17:21:13,2024-02-01 17:21:13,False
00300011781,00100010657,David,Johnson,david.johnson@lee.com,347-561-4943x4050,001-768-919-4575x45235,CFO,Operations,32023 Jones Drives,Rebeccamouth,MI,08283,USA,Trade Show,0050007,2023-08-13 17:21:13,2023-09-15 17:21:13,False
00300011782,00100010658,David,Stokes,david.stokes@thomas.biz,(705)652-4110x871,8994229346,VP Operations,Executive,620 Michael Summit,North David,WY,35820,USA,Trade Show,0050008,2024-04-28 17:21:13,2024-05-22 17:21:13,False
00300011783,00100010658,Candice,Moore,candice.moore@thomas.biz,001-548-635-4599x5726,455.800.2309x72967,Manager Procurement,Procurement,620 Michael Summit,North David,WY,35820,USA,Trade Show,0050008,2024-05-28 17:21:13,2024-07-05 17:21:13,False
00300011784,00100010659,Nicholas,Armstrong,nicholas.armstrong@morales.com,(285)690-4062,241.302.3013,VP Marketing,Executive,542 Rebecca Lights Apt. 941,South Matthew,WY,13318,USA,Event,0050008,2022-03-07 17:21:13,2022-11-20 17:21:13,False
00300011785,00100010659,Laura,Sanchez,laura.sanchez@morales.com,(833)998-8684x9666,448.315.3912,CTO,Procurement,542 Rebecca Lights Apt. 941,South Matthew,WY,13318,USA,Web,0050008,2022-01-02 17:21:13,2022-05-31 17:21:13,False
00300011786,00100010659,Carol,King,carol.king@morales.com,001-660-856-9043x644,001-794-542-1106x70990,Director IT,IT,542 Rebecca Lights Apt. 941,South Matthew,WY,13318,USA,Phone Inquiry,0050008,2022-05-30 17:21:13,2022-11-01 17:21:13,False
00300011787,00100010660,Cynthia,Johnson,cynthia.johnson@cortez.com,(661)251-8710,+1-644-264-6389x89228,Director Finance,Executive,6120 Martinez Valleys Apt. 009,Lake Judy,ND,35704,USA,Partner Referral,0050002,2022-08-06 17:21:13,2022-09-20 17:21:13,False
