Id,FirstName,LastName,Company,Title,Email,Phone,Street,City,State,PostalCode,Country,Industry,LeadSource,Status,Rating,NumberOfEmployees,AnnualRevenue,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,CreatedDate,LastModifiedDate,IsDeleted
00Q00011154,Amy,Coleman,"Mitchell, Williams and Little",Director,amy.coleman@ellis-henderson.com,683.924.3998x08851,6302 Ryan Park,Nguyenmouth,VT,80172,USA,Healthcare,Phone Inquiry,Open - Not Contacted,Cold,15,21371439.36,0050013,False,,,,,2024-12-16 17:21:13,2025-01-23 17:21:13,False
00Q00011155,Kari,Turner,Anderson-Scott,Manager,kari.turner@johnson.net,796.474.5529x5711,37242 Anderson Harbors Apt. 853,Santosland,IA,46634,USA,Manufacturing,Trade Show,Closed - Not Converted,Cold,15,9360677.72,0050004,False,,,,,2024-10-31 17:21:13,2025-02-12 17:21:13,False
00Q00011156,Angela,Cole,Morgan LLC,Senior Manager,angela.cole@barber.com,001-776-228-2650x9536,3179 David Ridge,Darrylside,PW,72389,USA,Energy,Partner Referral,Open - Not Contacted,Warm,134,356680.66,0050009,False,,,,,2025-03-10 17:21:13,2025-08-22 17:21:13,False
00Q00011157,Crystal,Warner,Spencer Inc,Analyst,crystal.warner@hammond.com,(723)511-0745x21576,6799 Lamb Junctions,Christinaborough,PR,28094,USA,Technology,Webinar,Working - Contacted,Cold,564,3147975.5,0050003,False,,,,,2025-07-11 17:21:13,2025-11-28 17:21:13,False
00Q00011158,Patricia,Stanton,"Anderson, Mann and Hernandez",Analyst,patricia.stanton@mendez.com,001-351-737-9767x5024,288 Marie Mall,Lake Jennifertown,MN,98259,USA,Financial Services,Webinar,Working - Contacted,Cold,5,3040581.58,0050006,False,,,,,2024-12-09 17:21:13,2025-05-17 17:21:13,False
00Q00011159,Michelle,Harris,Dillon-Madden,Manager,michelle.harris@collins.biz,+1-345-949-1623x432,2965 Cooper Lane Suite 486,East Kylestad,AR,69360,USA,Telecommunications,Employee Referral,Closed - Converted,Warm,23,1876520.32,0050002,True,2025-01-27,00100010211,00300011903,00600010528,2024-11-25 17:21:13,2025-05-23 17:21:13,False
00Q00011160,John,Cook,"Freeman, Solis and James",Director,john.cook@jordan-carroll.biz,+1-333-794-9520x79260,33980 Jeremy Union Suite 011,Danielton,TN,10543,USA,Financial Services,Web,Working - Contacted,Cold,94,504124.7,0050011,False,,,,,2025-05-01 17:21:13,2025-10-15 17:21:13,False
00Q00011161,Richard,Price,King Ltd,Manager,richard.price@porter-castaneda.com,7646074154,952 Ochoa Row Apt. 017,Lake Darleneville,FL,24545,USA,Technology,Employee Referral,Open - Not Contacted,Cold,120,578447.75,0050017,False,,,,,2025-03-31 17:21:13,2025-05-21 17:21:13,False
00Q00011162,Lawrence,Campbell,Robinson Ltd,Director,lawrence.campbell@jones.com,(792)976-4006x34050,06535 Samuel Meadow Apt. 936,Hallborough,SC,32722,USA,Telecommunications,Social Media,Working - Contacted,Cold,35,2647201.2,0050001,False,,,,,2025-05-23 17:21:13,2025-06-14 17:21:13,False
00Q00011163,James,Barnes,Hoover-Scott,Analyst,james.barnes@watson.com,+1-535-780-6049,44778 Brown Crest,Everettstad,GU,23331,USA,Energy,Purchased List,Open - Not Contacted,Warm,19,5824553.39,0050001,False,,,,,2025-10-06 17:21:13,2026-02-21 17:21:13,False
00Q00011164,Tammy,Mejia,Lam Group,Manager,tammy.mejia@anderson.net,205-404-3450x7559,8434 Nunez Motorway Apt. 685,New Kennethbury,OR,78901,USA,Telecommunications,Web,Open - Not Contacted,Cold,3,8649637.82,0050017,False,,,,,2025-05-06 17:21:13,2025-08-14 17:21:13,False
00Q00011165,Jonathan,Moran,Mckinney-Mcgee,Senior Manager,jonathan.moran@carlson.com,001-573-858-8487x507,59454 Schmitt Springs Suite 035,Barnesfurt,CO,65655,USA,Healthcare,Employee Referral,Closed - Not Converted,Warm,374,1308089.29,0050001,False,,,,,2025-08-21 17:21:13,2026-01-02 17:21:13,False
00Q00011166,Christopher,Hall,"Fisher, Kim and Hill",Director,christopher.hall@thomas-rivera.com,935.877.4539,8921 Brittany Cliff Suite 135,South Rachel,PW,58417,USA,Telecommunications,Employee Referral,Open - Not Contacted,Cold,666,346053.01,0050004,False,,,,,2025-01-21 17:21:13,2025-04-04 17:21:13,False
00Q00011167,Catherine,Hanson,Gentry PLC,Senior Manager,catherine.hanson@jones.com,+1-245-579-5107x915,538 Oscar Viaduct Apt. 779,North Melissa,NH,58892,USA,Healthcare,Trade Show,Closed - Converted,Warm,14,26436435.1,0050014,True,2025-07-25,00100010424,00300010636,00600010878,2025-07-07 17:21:13,2025-11-15 17:21:13,False
00Q00011168,Matthew,Duncan,"Nash, Arellano and Smith",VP,matthew.duncan@rios-schmidt.info,+1-689-887-0852x89637,69162 Roberts Stream Suite 360,Weaverfort,DE,98695,USA,Healthcare,Trade Show,Closed - Not Converted,Warm,13807,15277357.48,0050008,False,,,,,2025-01-15 17:21:13,2025-04-05 17:21:13,False
00Q00011169,Jacqueline,Black,Velazquez Ltd,Analyst,jacqueline.black@bell-lopez.biz,+1-243-965-1691,2559 Eric Rue,Leeville,NC,62877,USA,Technology,Social Media,Working - Contacted,Cold,357,300604.71,0050004,False,,,,,2025-01-31 17:21:13,2025-04-29 17:21:13,False
00Q00011170,Daniel,Jones,Reyes-Wu,VP,daniel.jones@sheppard-melton.com,703-906-8042x1820,07950 Amy Estates Suite 683,East David,AL,04575,USA,Retail,Partner Referral,Closed - Converted,Warm,60,3128111.28,0050004,True,2024-12-30,00100010126,00300010348,00600011766,2024-12-03 17:21:13,2024-12-09 17:21:13,False
00Q00011171,Anna,Palmer,"Strong, Johnson and Webb",Senior Manager,anna.palmer@may-wright.biz,624.544.9990,7632 Aaron Hills,Port Christopher,VT,54906,USA,Technology,Phone Inquiry,Closed - Converted,Hot,11,52586.26,0050005,True,2025-12-25,00100010270,00300011797,00600010512,2025-10-10 17:21:13,2026-03-11 17:21:13,False
00Q00011172,Raymond,Hernandez,Newman-Campbell,Senior Manager,raymond.hernandez@hill.com,849-562-6496x2599,576 Tanner Plaza Suite 537,Davidshire,MH,45833,USA,Manufacturing,Webinar,Closed - Not Converted,Cold,35,28806.09,0050009,False,,,,,2025-06-14 17:21:13,2025-08-15 17:21:13,False
00Q00011173,Matthew,Mcmillan,Rush-Johnson,VP,matthew.mcmillan@keller.com,+1-397-459-6129x87530,53561 Lance Views Apt. 378,Johnsonport,NH,38372,USA,Retail,Web,Working - Contacted,Cold,20,420778.29,0050014,False,,,,,2025-05-22 17:21:13,2025-09-08 17:21:13,False
00Q00011174,Eric,Gonzalez,Anderson-Abbott,Manager,eric.gonzalez@giles.com,980-710-2054,53063 Andrew Road Suite 665,Reneehaven,LA,24021,USA,Retail,Trade Show,Closed - Converted,Warm,77,1965584.58,0050001,True,2025-03-01,00100010548,00300011135,00600010262,2025-02-08 17:21:13,2025-02-24 17:21:13,False
00Q00011175,Adam,Snyder,"Medina, Hendrix and Richardson",Director,adam.snyder@christensen.org,313-668-1903x8115,339 Cindy Orchard,Lake Jessica,GA,73858,USA,Energy,Web,Working - Contacted,Cold,40,7099.37,0050001,False,,,,,2025-04-17 17:21:13,2025-06-23 17:21:13,False
00Q00011176,Calvin,Larson,Ortega-Kennedy,VP,calvin.larson@johnson-smith.com,+1-240-461-8585x9530,466 Pearson Motorway,Aguilarchester,MA,27722,USA,Retail,Purchased List,Closed - Not Converted,Cold,50,934820.37,0050009,False,,,,,2024-12-07 17:21:13,2025-04-16 17:21:13,False
00Q00011177,Joseph,Bell,"Phillips, Crane and Hanson",Senior Manager,joseph.bell@lee-hernandez.com,664.559.6065x048,838 Knight Fall,Caldwellmouth,VI,82930,USA,Technology,Webinar,Working - Contacted,Warm,0,7456260.93,0050006,False,,,,,2025-04-26 17:21:13,2025-05-28 17:21:13,False
00Q00011178,Laura,Miller,Herrera Group,VP,laura.miller@gardner-everett.com,(690)238-6115,95654 Huffman Drives Suite 529,Port Paulhaven,PA,87501,USA,Healthcare,Web,Closed - Not Converted,Cold,479,1421424.24,0050010,False,,,,,2025-09-30 17:21:13,2026-03-16 17:21:13,False
00Q00011179,Tyler,Cunningham,Jackson LLC,Manager,tyler.cunningham@cruz-pacheco.org,001-200-819-1798x412,570 Maria Meadow,Williamsburgh,KS,86770,USA,Financial Services,Purchased List,Working - Contacted,Warm,20,1306160.97,0050002,False,,,,,2025-08-22 17:21:13,2025-12-15 17:21:13,False
00Q00011180,Gerald,Leblanc,Jefferson and Sons,Analyst,gerald.leblanc@lee.org,818.598.6104x255,42665 Doyle Viaduct Suite 333,Smithland,MN,32219,USA,Technology,Partner Referral,Working - Contacted,Warm,4,9101.27,0050002,False,,,,,2025-05-25 17:21:13,2025-10-19 17:21:13,False
00Q00011181,Jennifer,Page,Ibarra-Rodgers,Manager,jennifer.page@mosley.biz,+1-285-519-5856x571,9363 Baker Port Suite 788,Perezchester,SD,90799,USA,Telecommunications,Trade Show,Working - Contacted,Hot,10,494679.4,0050015,False,,,,,2025-10-22 17:21:13,2026-02-16 17:21:13,False
00Q00011182,Adrian,Kirk,"Nielsen, Norman and Montgomery",Senior Manager,adrian.kirk@morse-green.com,503-442-4898x29411,553 Richards Vista,Samuelland,OR,86389,USA,Healthcare,Social Media,Working - Contacted,Warm,65,554946.7,0050011,False,,,,,2025-05-04 17:21:13,2025-07-04 17:21:13,False
00Q00011183,Michael,Carlson,Tanner Ltd,Director,michael.carlson@morrison.com,975-213-4408x830,723 Tammy Isle,Hallmouth,IA,35866,USA,Healthcare,Employee Referral,Working - Contacted,Cold,18,833858.02,0050019,False,,,,,2024-12-31 17:21:13,2025-05-25 17:21:13,False
00Q00011184,Rachel,Bell,Esparza and Sons,Manager,rachel.bell@moreno-cardenas.biz,221-460-5488x236,998 George Light,Lake Davidchester,MT,18512,USA,Healthcare,Web,Working - Contacted,Warm,252,2515009.16,0050002,False,,,,,2024-12-07 17:21:13,2025-05-27 17:21:13,False
00Q00011185,Andrew,Smith,"Gibson, Frazier and Riddle",VP,andrew.smith@burke.biz,+1-201-709-5317x28539,303 Richard Tunnel Apt. 208,Port Gregoryfort,NV,48362,USA,Telecommunications,Partner Referral,Working - Contacted,Hot,110,75141966.41,0050019,False,,,,,2025-01-24 17:21:13,2025-06-26 17:21:13,False
00Q00011186,Kevin,Green,Powell Group,Analyst,kevin.green@lopez.info,633-286-7591x2063,2683 Caldwell Mountains Apt. 507,Youngfort,CO,40532,USA,Retail,Purchased List,Working - Contacted,Warm,393,277066.12,0050013,False,,,,,2025-06-27 17:21:13,2025-09-25 17:21:13,False
00Q00011187,Cathy,Wells,"Edwards, Hayden and Martin",Senior Manager,cathy.wells@smith.com,+1-478-337-0519x642,72860 Kelsey Trail,Morriston,KY,11480,USA,Energy,Trade Show,Working - Contacted,Warm,2,7067764.16,0050017,False,,,,,2025-05-24 17:21:13,2025-08-05 17:21:13,False
00Q00011188,Jennifer,Mitchell,Byrd Group,Senior Manager,jennifer.mitchell@taylor-walker.com,+1-241-620-3288x6284,29582 Devin Place,South Margaretmouth,CA,49276,USA,Financial Services,Partner Referral,Closed - Not Converted,Cold,7,1296650.22,0050011,False,,,,,2024-11-17 17:21:13,2025-04-13 17:21:13,False
00Q00011189,Cassidy,Bailey,"Welch, Snyder and Palmer",Director,cassidy.bailey@moore-archer.com,977-996-6404,46489 Dennis Landing Suite 166,New Brittney,PA,13063,USA,Energy,Web,Working - Contacted,Cold,93,1230815.75,0050014,False,,,,,2024-11-14 17:21:13,2024-12-20 17:21:13,False
00Q00011190,Matthew,Richardson,"Watson, Neal and Shields",Analyst,matthew.richardson@hill.info,+1-426-914-8808x518,03612 Gregory Via,New Ryanside,NV,07235,USA,Technology,Purchased List,Working - Contacted,Warm,435,5935898.65,0050012,False,,,,,2025-04-14 17:21:13,2025-08-26 17:21:13,False
00Q00011191,Michael,Miller,Bennett and Sons,Analyst,michael.miller@warren.com,+1-209-651-9002,95771 Erin Ridge,Blackshire,PR,28544,USA,Financial Services,Webinar,Open - Not Contacted,Cold,45,3534753.75,0050007,False,,,,,2025-06-20 17:21:13,2025-07-17 17:21:13,False
00Q00011192,Jacob,Miller,Jones Group,VP,jacob.miller@chen-porter.net,884.521.3097x121,9891 Martinez Forest Suite 418,West Lauren,MI,27903,USA,Healthcare,Social Media,Open - Not Contacted,Cold,7,2469301.44,0050008,False,,,,,2025-05-10 17:21:13,2025-09-20 17:21:13,False
00Q00011193,Nichole,Perry,Wilson and Sons,Manager,nichole.perry@everett.com,(235)487-8477x25908,70808 Jessica Square,Zunigatown,DE,08822,USA,Financial Services,Partner Referral,Working - Contacted,Cold,122,7279101.89,0050010,False,,,,,2024-12-30 17:21:13,2025-02-18 17:21:13,False
00Q00011194,Lisa,Smith,Davis-Butler,Senior Manager,lisa.smith@williams.net,(668)521-2114,421 Benjamin Fork,Joshuabury,NV,32912,USA,Telecommunications,Social Media,Closed - Not Converted,Hot,2,1957620.07,0050007,False,,,,,2025-04-23 17:21:13,2025-08-18 17:21:13,False
00Q00011195,Eduardo,Thomas,Fitzgerald PLC,VP,eduardo.thomas@gibson-johnson.com,582.766.1396x63356,448 James Hollow,West Aaron,ME,14514,USA,Manufacturing,Purchased List,Working - Contacted,Warm,506,368320.36,0050005,False,,,,,2025-09-04 17:21:13,2025-10-12 17:21:13,False
00Q00011196,Kelly,Bennett,"Owens, Moore and Cole",VP,kelly.bennett@white.net,525.235.5413x9357,3580 Mark Summit,Lawrencefurt,AS,83145,USA,Financial Services,Social Media,Working - Contacted,Cold,1512,501514.37,0050017,False,,,,,2024-10-25 17:21:13,2025-02-11 17:21:13,False
00Q00011197,Amy,Griffith,"Sandoval, Perry and Rodriguez",Analyst,amy.griffith@conner.com,516-909-4496,3705 Dale Crossroad,Simsport,MI,81962,USA,Energy,Employee Referral,Closed - Converted,Cold,39,1503712.28,0050003,True,2025-04-14,00100010678,00300010088,00600011339,2025-03-28 17:21:13,2025-04-21 17:21:13,False
00Q00011198,Patricia,Munoz,Wyatt-King,VP,patricia.munoz@carpenter.com,(735)797-1949x2777,9132 Dawn Lake,Marissamouth,DC,12376,USA,Retail,Partner Referral,Closed - Converted,Warm,34,3921197.52,0050005,True,2025-11-23,00100010210,00300010028,00600011213,2025-09-23 17:21:13,2025-10-27 17:21:13,False
00Q00011199,Kaitlyn,Wood,Payne PLC,Analyst,kaitlyn.wood@cervantes.org,2416114319,798 Kelsey Cove Suite 202,North James,VA,90320,USA,Manufacturing,Purchased List,Closed - Converted,Warm,6,22403589.98,0050017,True,2025-03-29,00100010659,00300011741,00600010625,2025-02-23 17:21:13,2025-06-18 17:21:13,False
00Q00011200,Alex,Rivers,"King, Smith and Bowman",Manager,alex.rivers@garcia.com,+1-225-542-1203x279,917 Warren Village Suite 623,Calvinshire,TN,73181,USA,Technology,Trade Show,Working - Contacted,Warm,362,36503444.56,0050016,False,,,,,2025-09-15 17:21:13,2025-12-19 17:21:13,False
00Q00011201,Jason,Jones,Garcia Ltd,Director,jason.jones@johnson.com,943.379.7475,1824 Alicia Alley Apt. 824,East Teresa,WA,03808,USA,Energy,Phone Inquiry,Open - Not Contacted,Warm,76,103823.47,0050018,False,,,,,2024-11-12 17:21:13,2025-03-27 17:21:13,False
00Q00011202,Glenn,Holland,Martinez Ltd,Director,glenn.holland@ford-kemp.com,(955)612-6376x582,694 Michael Ports,Karlachester,HI,33731,USA,Telecommunications,Social Media,Working - Contacted,Cold,49,3319418.57,0050017,False,,,,,2025-04-01 17:21:13,2025-08-30 17:21:13,False
00Q00011203,Shannon,Baker,"Cook, Nolan and Ortega",Manager,shannon.baker@irwin.com,557.965.0180x847,984 Kimberly Plaza,Christopherside,KY,07481,USA,Technology,Partner Referral,Closed - Not Converted,Cold,283,2205153.45,0050014,False,,,,,2025-01-11 17:21:13,2025-05-24 17:21:13,False
00Q00011204,Brittney,Hicks,"Garrett, Campbell and Turner",VP,brittney.hicks@hernandez-wilkerson.com,+1-764-288-8301x393,75350 Anthony Circles,Austinchester,SD,47109,USA,Financial Services,Employee Referral,Working - Contacted,Hot,27,89546.8,0050007,False,,,,,2025-04-05 17:21:13,2025-06-12 17:21:13,False
00Q00011205,Allison,Hill,Reynolds-French,Manager,allison.hill@meyers-miller.com,+1-638-707-3702x47279,7676 Lopez Drive Suite 478,Josephshire,MO,64364,USA,Financial Services,Trade Show,Working - Contacted,Cold,36,5477346.97,0050017,False,,,,,2024-12-29 17:21:13,2025-05-06 17:21:13,False
00Q00011206,Jeffrey,Petty,"Welch, Ryan and Lopez",Director,jeffrey.petty@beck.com,001-706-843-4272x235,0510 Flores Mountain Suite 553,South Michael,SC,64917,USA,Financial Services,Social Media,Closed - Not Converted,Warm,195,454962.14,0050012,False,,,,,2024-12-03 17:21:13,2025-03-22 17:21:13,False
00Q00011207,Michael,Neal,Hill-Villa,Director,michael.neal@blackwell.info,432.988.0033,218 Andrew Bypass Apt. 435,South Savannahmouth,FM,18252,USA,Retail,Purchased List,Closed - Converted,Warm,347,974470.05,0050005,True,2025-05-21,00100010696,00300010403,00600011018,2025-03-13 17:21:13,2025-06-28 17:21:13,False
00Q00011208,Kristin,Anderson,Spencer-Bond,VP,kristin.anderson@graves.org,2998322383,3171 Lawson Underpass Suite 690,North Johnny,CA,17270,USA,Healthcare,Social Media,Closed - Converted,Warm,49,3620457.71,0050004,True,2025-08-27,00100010138,00300012596,00600010467,2025-08-02 17:21:13,2025-12-10 17:21:13,False
00Q00011209,Eric,Mejia,Martin-Thompson,Manager,eric.mejia@jenkins.net,001-648-276-2137x8727,61113 Timothy Spurs,Stacystad,DC,77966,USA,Retail,Phone Inquiry,Open - Not Contacted,Hot,50,20733653.53,0050011,False,,,,,2025-08-20 17:21:13,2025-12-23 17:21:13,False
00Q00011210,Heather,Patrick,Taylor Group,Manager,heather.patrick@yates.org,(768)527-3458x692,18017 Meyer Trace,Emilyville,AL,49294,USA,Telecommunications,Web,Working - Contacted,Warm,15,7749657.8,0050014,False,,,,,2024-10-25 17:21:13,2025-02-20 17:21:13,False
00Q00011211,Sara,Ramirez,Hammond Ltd,VP,sara.ramirez@stanley-mckinney.com,+1-631-278-5278x920,4448 Cindy Avenue Apt. 932,West Chrischester,GA,77645,USA,Energy,Purchased List,Working - Contacted,Cold,1615,6671635.42,0050017,False,,,,,2025-08-19 17:21:13,2025-12-29 17:21:13,False
00Q00011212,Michelle,Swanson,Ferguson-Smith,Director,michelle.swanson@carter.com,(754)958-8023x6052,7602 Mcgee Station Apt. 199,South Lindsayport,LA,63781,USA,Telecommunications,Trade Show,Closed - Not Converted,Warm,768,32901.93,0050002,False,,,,,2025-01-27 17:21:13,2025-02-27 17:21:13,False
00Q00011213,Edwin,Jefferson,"Adams, Lopez and Lee",VP,edwin.jefferson@smith.com,217-242-3704,26487 Cynthia Forge,Billyberg,AS,15520,USA,Telecommunications,Employee Referral,Working - Contacted,Warm,13,2905643.17,0050008,False,,,,,2024-11-03 17:21:13,2024-12-28 17:21:13,False
00Q00011214,Lindsay,Miller,"Thompson, Patrick and Miller",VP,lindsay.miller@jones-hernandez.com,+1-586-698-7922,1819 Melissa Spurs,Christopherborough,FL,89122,USA,Manufacturing,Web,Working - Contacted,Hot,15,4862926.43,0050007,False,,,,,2025-03-05 17:21:13,2025-07-05 17:21:13,False
00Q00011215,John,Johnson,Dawson LLC,Director,john.johnson@white-olson.com,686.987.3888x88326,7684 Carla Turnpike Apt. 294,New Jacob,WI,89935,USA,Retail,Web,Working - Contacted,Warm,5,2358902.04,0050006,False,,,,,2025-10-08 17:21:13,2025-11-18 17:21:13,False
00Q00011216,Jeremy,Parker,"Peterson, Ortiz and Gordon",Manager,jeremy.parker@johnson-price.info,3092109302,585 Patricia Plaza Suite 329,Cardenasview,NE,28969,USA,Telecommunications,Social Media,Working - Contacted,Hot,1798,607824.7,0050016,False,,,,,2025-01-11 17:21:13,2025-04-16 17:21:13,False
00Q00011217,Amber,White,Lopez Ltd,Manager,amber.white@martin-gregory.com,536-550-3530x1131,332 Williams Street,South Scottmouth,PW,97259,USA,Healthcare,Webinar,Open - Not Contacted,Warm,68,1904229.23,0050012,False,,,,,2025-08-25 17:21:13,2026-01-27 17:21:13,False
00Q00011218,Mark,Weaver,Montgomery Inc,Analyst,mark.weaver@white.com,470.803.4223,754 Samantha Glen,South Seanbury,IA,40688,USA,Energy,Social Media,Working - Contacted,Cold,243,648043.45,0050004,False,,,,,2025-03-29 17:21:13,2025-04-27 17:21:13,False
00Q00011219,Evan,Randall,Nash Ltd,Manager,evan.randall@jenkins.org,2475144727,853 Smith Trail,Port Geraldland,MH,22503,USA,Energy,Purchased List,Working - Contacted,Warm,9,80870409.62,0050001,False,,,,,2025-08-24 17:21:13,2025-11-27 17:21:13,False
00Q00011220,Taylor,Hernandez,Bowman-Guzman,Analyst,taylor.hernandez@hopkins.biz,+1-377-735-7453,56192 Beck Meadows Apt. 076,East Felicia,IN,14214,USA,Telecommunications,Social Media,Open - Not Contacted,Cold,2,419194.26,0050015,False,,,,,2025-01-05 17:21:13,2025-03-21 17:21:13,False
00Q00011221,Kyle,Johnson,Torres PLC,Director,kyle.johnson@phillips.com,8394190897,73633 Kyle Freeway Apt. 188,Clementsville,DE,87635,USA,Technology,Employee Referral,Working - Contacted,Cold,7,11528460.76,0050016,False,,,,,2025-10-04 17:21:13,2026-02-15 17:21:13,False
00Q00011222,Tammy,Wilson,Lynch Inc,VP,tammy.wilson@moreno.com,+1-955-394-4402,480 Jennifer Run Suite 151,East Sarah,KS,40088,USA,Telecommunications,Webinar,Open - Not Contacted,Warm,58,279479.5,0050017,False,,,,,2025-08-07 17:21:13,2025-09-07 17:21:13,False
00Q00011223,Donna,Alvarado,Hobbs-Hodges,Director,donna.alvarado@soto.com,(774)849-7194,876 Samuel Manors,Leestad,NY,53261,USA,Retail,Purchased List,Working - Contacted,Cold,35,81515.22,0050003,False,,,,,2025-04-17 17:21:13,2025-07-05 17:21:13,False
00Q00011224,Jose,Flores,"Clarke, Smith and Mckinney",Manager,jose.flores@rivera.com,(601)704-1840x66954,1896 Salazar Cliffs,East Travis,FM,36204,USA,Manufacturing,Phone Inquiry,Closed - Not Converted,Hot,108,14989386.25,0050008,False,,,,,2025-04-16 17:21:13,2025-07-03 17:21:13,False
00Q00011225,Lindsey,Knox,"Taylor, Fischer and Johnson",Manager,lindsey.knox@larson.net,8267490604,6961 Anthony Lock,East Jeff,WV,64162,USA,Technology,Trade Show,Open - Not Contacted,Hot,4,1830881.31,0050015,False,,,,,2025-05-27 17:21:13,2025-09-29 17:21:13,False
00Q00011226,Donald,Green,Hughes LLC,Analyst,donald.green@davis.com,+1-715-532-2291,4399 Herrera Squares,New Joshuaberg,OK,31917,USA,Telecommunications,Phone Inquiry,Working - Contacted,Hot,1,104620.92,0050003,False,,,,,2025-10-10 17:21:13,2025-11-16 17:21:13,False
